Serial Number:,PSY1E10S
APP Serial #:,0300039A
Head Serial #:,1864
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,PSY1E10S_1864 
Instrument Comment:,27/03/2018Acklab 
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,15,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
16/07/2021,21:50:01,16.86,-1.49,0.00,0.00,0.25,-3.81,-0.61,-0.20,4.20,26.00 ,present ,12.61 ,52.50 ,
16/07/2021,22:00:01,16.69,-1.53,0.00,0.00,0.25,-3.81,-0.72,-0.21,4.20,25.50 ,present ,12.61 ,52.80 ,
16/07/2021,22:10:01,16.54,-1.69,0.00,0.00,0.25,-3.81,-0.62,-0.23,4.20,25.70 ,present ,12.61 ,52.50 ,
16/07/2021,22:20:01,16.41,-1.52,0.00,0.00,0.25,-3.81,-0.52,-0.21,4.20,25.50 ,present ,12.61 ,52.50 ,
16/07/2021,22:30:00,16.29,-1.32,0.00,0.00,0.25,-3.81,-0.40,-0.18,4.20,25.60 ,present ,12.61 ,52.80 ,
16/07/2021,22:40:01,16.15,-1.56,0.00,0.00,0.25,-3.81,-0.58,-0.21,4.20,25.10 ,present ,12.61 ,52.50 ,
16/07/2021,22:50:01,15.99,-1.26,0.00,0.00,0.25,-3.81,-0.50,-0.17,4.20,25.30 ,present ,12.61 ,52.80 ,
16/07/2021,23:00:01,15.84,-1.62,0.00,0.00,0.25,-3.81,-0.57,-0.22,4.20,24.70 ,present ,12.61 ,52.50 ,
16/07/2021,23:10:00,15.67,-1.73,0.00,0.00,0.25,-3.81,-0.61,-0.24,4.20,24.70 ,present ,12.61 ,52.50 ,
16/07/2021,23:20:00,15.54,-1.34,0.00,0.00,0.25,-3.81,-0.58,-0.18,4.20,24.70 ,present ,12.61 ,52.80 ,
16/07/2021,23:30:00,15.45,-1.48,0.00,0.00,0.25,-3.81,-0.63,-0.20,4.20,24.80 ,present ,12.61 ,52.50 ,
16/07/2021,23:40:01,15.31,-1.23,0.00,0.00,0.25,-3.81,-0.46,-0.17,4.20,24.80 ,present ,12.61 ,52.50 ,
16/07/2021,23:50:00,15.21,-1.08,0.00,0.00,0.25,-3.81,-0.41,-0.15,4.20,24.50 ,present ,12.61 ,52.80 ,
17/07/2021,00:00:00,15.14,-1.17,0.00,0.00,0.25,-3.81,-0.36,-0.16,4.20,24.50 ,present ,12.64 ,52.20 ,
17/07/2021,00:10:01,15.06,-0.87,0.00,0.00,0.25,-3.81,-0.33,-0.12,4.20,24.40 ,present ,12.64 ,52.50 ,
17/07/2021,00:20:00,15.03,-0.83,0.00,0.00,0.25,-3.81,-0.31,-0.11,4.20,24.80 ,present ,12.61 ,52.50 ,
17/07/2021,00:30:00,14.94,-1.15,0.00,0.00,0.25,-3.81,-0.43,-0.16,4.20,24.50 ,present ,12.61 ,52.80 ,
17/07/2021,00:40:01,14.88,-1.13,0.00,0.00,0.25,-3.81,-0.29,-0.16,4.20,24.50 ,present ,12.60 ,52.20 ,
17/07/2021,00:50:00,14.87,-0.82,0.00,0.00,0.25,-3.81,-0.22,-0.11,4.20,24.70 ,present ,12.65 ,52.80 ,
17/07/2021,01:00:01,14.81,-0.72,0.00,0.00,0.25,-3.81,-0.25,-0.10,4.20,24.50 ,present ,12.61 ,52.80 ,
17/07/2021,01:10:00,14.77,-0.80,0.00,0.00,0.25,-3.81,-0.29,-0.11,4.20,24.50 ,present ,12.65 ,52.80 ,
17/07/2021,01:20:00,14.74,-0.94,0.00,0.00,0.25,-3.81,-0.38,-0.13,4.20,24.70 ,present ,12.64 ,52.50 ,
17/07/2021,01:30:00,14.69,-0.48,0.00,0.00,0.25,-3.81,-0.23,-0.06,4.20,24.90 ,present ,12.60 ,52.20 ,
17/07/2021,01:40:00,14.69,-0.81,0.00,0.00,0.25,-3.81,-0.20,-0.11,4.20,24.50 ,present ,12.61 ,52.80 ,
17/07/2021,01:50:00,14.69,-0.60,0.00,0.00,0.25,-3.81,-0.20,-0.08,4.20,24.40 ,present ,12.61 ,52.50 ,
17/07/2021,02:00:01,14.70,-0.81,0.00,0.00,0.25,-3.81,-0.13,-0.11,4.20,24.50 ,present ,12.60 ,52.20 ,
17/07/2021,02:10:00,14.70,-0.39,0.00,0.00,0.25,-3.81,-0.14,-0.05,4.20,24.60 ,present ,12.61 ,52.80 ,
17/07/2021,02:20:00,14.71,-0.77,0.00,0.00,0.25,-3.81,-0.20,-0.10,4.20,24.50 ,present ,12.60 ,52.20 ,
17/07/2021,02:30:00,14.70,-0.67,0.21,-0.10,0.25,-3.81,-0.27,-0.09,4.20,24.40 ,present ,12.64 ,52.20 ,
17/07/2021,02:40:00,14.68,-0.77,0.21,-0.12,0.25,-3.81,-0.32,-0.10,4.20,24.60 ,present ,12.61 ,52.50 ,
17/07/2021,02:50:00,14.65,-0.70,0.00,0.00,0.25,-3.81,-0.40,-0.09,4.20,24.30 ,present ,12.61 ,52.80 ,
17/07/2021,03:00:00,14.63,-0.53,0.00,0.00,0.25,-3.81,-0.30,-0.07,4.20,24.30 ,present ,12.61 ,52.80 ,
17/07/2021,03:10:01,14.63,-0.49,0.00,0.00,0.25,-3.81,-0.23,-0.06,4.20,24.40 ,present ,12.61 ,52.80 ,
17/07/2021,03:20:01,14.62,-0.79,0.00,0.00,0.25,-3.81,-0.44,-0.11,4.20,24.40 ,present ,12.60 ,52.20 ,
17/07/2021,03:30:01,14.60,-0.39,0.20,-0.06,0.25,-3.81,-0.29,-0.05,4.20,24.30 ,present ,12.61 ,52.80 ,
17/07/2021,03:40:01,14.56,-0.75,0.00,0.00,0.25,-3.81,-0.35,-0.10,4.20,24.80 ,present ,12.60 ,52.20 ,
17/07/2021,03:50:00,14.57,-0.47,0.18,-0.07,0.25,-3.81,-0.27,-0.06,4.20,24.50 ,present ,12.57 ,52.20 ,
17/07/2021,04:00:01,14.57,-0.55,0.21,-0.09,0.25,-3.81,-0.26,-0.07,4.20,24.60 ,present ,12.60 ,52.20 ,
17/07/2021,04:10:01,14.55,-0.75,0.00,0.00,0.25,-3.81,-0.20,-0.10,4.20,24.60 ,present ,12.60 ,52.20 ,
17/07/2021,04:20:00,14.54,-0.72,0.00,0.00,0.25,-3.81,-0.23,-0.10,4.20,24.40 ,present ,12.60 ,52.20 ,
17/07/2021,04:30:01,14.53,-0.68,0.00,0.00,0.25,-3.81,-0.20,-0.09,4.20,24.60 ,present ,12.61 ,52.50 ,
17/07/2021,04:40:01,14.56,-0.51,0.00,0.00,0.25,-3.81,-0.24,-0.07,4.20,24.40 ,present ,12.61 ,52.80 ,
17/07/2021,04:50:00,14.54,-0.94,0.18,-0.13,0.25,-3.81,-0.34,-0.13,4.20,24.80 ,present ,12.61 ,52.80 ,
17/07/2021,05:00:01,14.47,-0.93,0.27,-0.16,0.25,-3.81,-0.42,-0.13,4.20,24.20 ,present ,12.61 ,52.50 ,
17/07/2021,05:10:00,14.46,-0.88,0.00,0.00,0.25,-3.81,-0.35,-0.12,4.20,24.40 ,present ,12.60 ,52.20 ,
17/07/2021,05:20:00,14.47,-0.39,0.25,-0.08,0.25,-3.81,-0.31,-0.05,4.20,24.30 ,present ,12.60 ,52.20 ,
17/07/2021,05:30:01,14.43,-0.60,0.30,-0.13,0.25,-3.81,-0.34,-0.08,4.20,24.30 ,present ,12.61 ,52.50 ,
17/07/2021,05:40:00,14.41,-0.65,0.00,0.00,0.25,-3.81,-0.39,-0.09,4.20,24.40 ,present ,12.60 ,51.90 ,
17/07/2021,05:50:01,14.42,-0.62,0.00,0.00,0.25,-3.81,-0.42,-0.08,4.20,24.20 ,present ,12.57 ,52.80 ,
17/07/2021,06:00:00,14.42,-0.83,0.27,-0.15,0.25,-3.81,-0.30,-0.11,4.20,24.30 ,present ,12.61 ,52.50 ,
17/07/2021,06:10:00,14.43,-0.51,0.24,-0.09,0.25,-3.81,-0.43,-0.07,4.20,24.10 ,present ,12.61 ,52.80 ,
17/07/2021,06:20:01,14.39,-0.61,0.23,-0.10,0.25,-3.81,-0.46,-0.08,4.20,24.00 ,present ,12.57 ,52.50 ,
17/07/2021,06:30:00,14.37,-0.67,0.22,-0.11,0.25,-3.81,-0.26,-0.09,4.20,23.90 ,present ,12.60 ,51.90 ,
17/07/2021,06:40:00,14.35,-0.63,0.00,0.00,0.25,-3.81,-0.27,-0.08,4.20,24.10 ,present ,12.57 ,52.20 ,
17/07/2021,06:50:01,14.34,-0.78,0.23,-0.13,0.25,-3.81,-0.40,-0.11,4.20,24.40 ,present ,12.60 ,51.90 ,
17/07/2021,07:00:00,14.33,-0.65,0.32,-0.14,0.25,-3.81,-0.35,-0.09,4.20,23.80 ,present ,12.61 ,52.50 ,
17/07/2021,07:10:00,14.31,-0.83,0.25,-0.14,0.25,-3.81,-0.41,-0.11,4.20,23.90 ,present ,12.60 ,51.90 ,
17/07/2021,07:20:00,14.28,-0.85,0.29,-0.16,0.25,-3.81,-0.38,-0.12,4.20,24.20 ,present ,12.61 ,52.50 ,
17/07/2021,07:30:00,14.29,-0.83,0.00,0.00,0.25,-3.81,-0.38,-0.11,4.20,24.60 ,present ,12.60 ,51.90 ,
17/07/2021,07:40:00,14.34,-0.52,0.36,-0.14,0.25,-3.81,-0.28,-0.07,4.20,24.20 ,present ,12.61 ,52.50 ,
17/07/2021,07:50:00,14.37,-0.69,0.29,-0.13,0.25,-3.81,-0.29,-0.09,4.20,24.40 ,present ,12.60 ,52.20 ,
17/07/2021,08:00:00,14.40,-0.30,0.32,-0.09,0.25,-3.81,-0.32,-0.04,4.20,24.50 ,present ,12.65 ,52.80 ,
17/07/2021,08:10:00,14.41,-0.55,0.37,-0.15,0.25,-3.81,-0.34,-0.07,4.20,24.60 ,present ,12.60 ,51.90 ,
17/07/2021,08:20:00,14.44,-0.62,0.26,-0.12,0.25,-3.81,-0.30,-0.08,4.20,24.60 ,present ,12.61 ,52.80 ,
17/07/2021,08:30:00,14.48,-0.69,0.25,-0.12,0.25,-3.81,-0.26,-0.09,4.20,24.80 ,present ,12.65 ,52.80 ,
17/07/2021,08:40:01,14.56,-0.31,0.31,-0.09,0.25,-3.81,-0.24,-0.04,4.20,25.10 ,present ,12.60 ,52.20 ,
17/07/2021,08:50:01,14.65,0.22,0.41,-0.05,0.25,-3.81,-0.21,0.03,4.20,25.10 ,present ,12.61 ,52.80 ,
17/07/2021,09:00:01,14.79,0.25,0.49,-0.07,0.25,-3.81,-0.16,0.03,4.20,25.70 ,present ,12.61 ,52.80 ,
17/07/2021,09:10:01,15.01,0.47,0.61,-0.08,0.25,-3.81,-0.10,0.06,4.20,25.90 ,present ,12.64 ,52.20 ,
17/07/2021,09:20:00,15.30,1.03,0.63,-0.01,0.25,-3.81,-0.09,0.14,4.20,25.90 ,present ,12.60 ,52.20 ,
17/07/2021,09:30:01,15.58,0.70,0.68,-0.07,0.25,-3.81,-0.05,0.09,4.20,26.60 ,present ,12.61 ,52.80 ,
17/07/2021,09:40:01,15.94,1.26,0.84,-0.04,0.25,-3.81,0.00,0.17,4.20,26.80 ,present ,12.60 ,52.20 ,
17/07/2021,09:50:01,16.31,1.35,0.94,-0.06,0.25,-3.81,0.08,0.18,4.20,27.30 ,present ,12.61 ,52.50 ,
17/07/2021,10:00:01,16.74,1.53,0.79,0.01,0.25,-3.81,-0.08,0.21,4.20,27.70 ,present ,12.61 ,53.10 ,
17/07/2021,10:10:01,17.24,1.89,1.06,-0.02,0.25,-3.81,0.11,0.26,4.20,28.30 ,present ,12.61 ,52.50 ,
17/07/2021,10:20:01,17.65,1.36,0.87,-0.03,0.25,-3.81,-0.09,0.18,4.20,29.50 ,present ,12.61 ,53.10 ,
17/07/2021,10:30:01,18.13,1.35,0.94,-0.05,0.25,-3.81,-0.14,0.18,4.20,31.00 ,present ,12.61 ,52.80 ,
17/07/2021,10:40:00,18.68,1.56,0.84,0.01,0.25,-3.81,-0.12,0.21,4.20,32.30 ,present ,12.61 ,53.10 ,
17/07/2021,10:50:01,19.24,1.26,0.75,0.00,0.25,-3.81,-0.08,0.17,4.20,33.20 ,present ,12.61 ,53.10 ,
17/07/2021,11:00:00,19.73,0.43,0.82,-0.12,0.25,-3.81,-0.24,0.05,4.20,33.40 ,present ,12.61 ,53.10 ,
17/07/2021,11:10:01,20.20,0.24,0.68,-0.10,0.25,-3.81,-0.33,0.03,4.20,33.30 ,present ,12.61 ,53.40 ,
17/07/2021,11:20:00,20.54,-0.17,0.61,-0.14,0.25,-3.81,-0.38,-0.02,4.20,33.30 ,present ,12.61 ,53.40 ,
17/07/2021,11:30:01,20.87,-0.20,0.58,-0.13,0.25,-3.81,-0.44,-0.02,4.20,33.20 ,present ,12.62 ,53.70 ,
17/07/2021,11:40:00,21.15,-0.38,0.58,-0.15,0.25,-3.81,-0.28,-0.05,4.20,33.50 ,present ,12.61 ,53.40 ,
17/07/2021,11:50:00,21.35,-0.66,0.39,-0.14,0.25,-3.81,-0.37,-0.09,4.20,33.70 ,present ,12.61 ,53.10 ,
17/07/2021,12:00:01,21.43,-1.50,0.32,-0.23,0.25,-3.81,-0.71,-0.20,4.20,33.90 ,present ,12.62 ,53.70 ,
17/07/2021,12:10:00,21.45,-1.07,0.33,-0.17,0.25,-3.81,-0.64,-0.14,4.20,33.90 ,present ,12.61 ,53.10 ,
17/07/2021,12:20:01,21.42,-1.19,0.27,-0.17,0.25,-3.81,-0.49,-0.16,4.20,34.30 ,present ,12.61 ,53.10 ,
17/07/2021,12:30:00,21.35,-2.09,0.00,0.00,0.25,-3.81,-0.79,-0.28,4.20,34.90 ,present ,12.62 ,53.70 ,
17/07/2021,12:40:00,21.41,-1.06,0.00,0.00,0.25,-3.81,-0.39,-0.14,4.20,35.59 ,present ,12.62 ,53.70 ,
17/07/2021,12:50:01,21.57,-1.66,0.00,0.00,0.25,-3.81,-0.53,-0.22,4.20,36.09 ,present ,12.61 ,53.40 ,
17/07/2021,13:00:00,21.67,-1.66,0.00,0.00,0.25,-3.81,-0.54,-0.22,4.20,36.50 ,present ,12.61 ,53.40 ,
17/07/2021,13:10:01,21.68,-0.87,0.00,0.00,0.25,-3.81,-0.62,-0.11,4.21,37.50 ,present ,12.58 ,54.00 ,
17/07/2021,13:20:00,21.73,-1.10,0.00,0.00,0.25,-3.81,-0.72,-0.15,4.20,37.40 ,present ,12.58 ,53.70 ,
17/07/2021,13:30:00,21.76,-0.92,0.00,0.00,0.25,-3.81,-0.59,-0.12,4.20,38.00 ,present ,12.61 ,53.40 ,
17/07/2021,13:40:00,21.74,-0.78,0.00,0.00,0.25,-3.81,-0.52,-0.10,4.20,38.59 ,present ,12.58 ,54.00 ,
17/07/2021,13:50:00,21.82,-0.75,0.00,0.00,0.25,-3.81,-0.43,-0.10,4.20,39.30 ,present ,12.59 ,54.30 ,
17/07/2021,14:00:00,21.89,-0.58,0.00,0.00,0.25,-3.81,-0.28,-0.07,4.21,39.80 ,present ,12.59 ,54.60 ,
17/07/2021,14:10:00,22.05,-0.32,0.00,0.00,0.25,-3.81,0.20,-0.04,4.20,40.40 ,present ,12.62 ,54.60 ,
17/07/2021,14:20:00,22.29,-0.29,0.27,-0.05,0.25,-3.81,0.00,-0.04,4.20,40.50 ,present ,12.59 ,54.90 ,
17/07/2021,14:30:00,22.46,-0.40,0.39,-0.10,0.25,-3.81,-0.04,-0.05,4.20,40.09 ,present ,12.60 ,55.50 ,
17/07/2021,14:40:00,22.56,-0.17,0.45,-0.08,0.25,-3.81,-0.15,-0.02,4.20,39.90 ,present ,12.60 ,55.50 ,
17/07/2021,14:50:01,22.57,-0.40,0.46,-0.12,0.25,-3.81,-0.42,-0.05,4.20,41.10 ,present ,12.60 ,55.80 ,
17/07/2021,15:00:01,22.59,-0.48,0.32,-0.09,0.25,-3.81,-0.72,-0.06,4.21,42.60 ,present ,12.59 ,55.20 ,
17/07/2021,15:10:01,22.51,-0.45,0.35,-0.09,0.25,-3.81,-0.57,-0.06,4.21,44.80 ,present ,12.57 ,56.40 ,
17/07/2021,15:20:01,22.50,-0.28,0.30,-0.05,0.25,-3.81,-0.45,-0.03,4.21,47.40 ,present ,12.56 ,56.10 ,
17/07/2021,15:30:01,22.68,-0.18,0.38,-0.06,0.25,-3.81,-0.39,-0.02,4.21,49.50 ,present ,12.57 ,56.40 ,
17/07/2021,15:40:01,22.74,-0.55,0.25,-0.08,0.25,-3.81,-0.51,-0.07,4.21,50.30 ,present ,12.61 ,57.00 ,
17/07/2021,15:50:01,22.93,-1.00,0.24,-0.13,0.25,-3.81,-0.53,-0.13,4.21,48.00 ,present ,12.60 ,56.10 ,
17/07/2021,16:00:01,23.00,-1.48,0.00,0.00,0.25,-3.81,-0.62,-0.20,4.20,44.80 ,present ,12.60 ,55.50 ,
17/07/2021,16:10:01,22.81,-1.44,0.00,0.00,0.25,-3.81,-0.58,-0.19,4.20,41.30 ,present ,12.60 ,55.50 ,
17/07/2021,16:20:01,22.68,-1.22,0.00,0.00,0.25,-3.81,-0.48,-0.16,4.20,39.00 ,present ,12.58 ,54.00 ,
17/07/2021,16:30:01,22.63,-1.05,0.00,0.00,0.25,-3.81,-0.34,-0.14,4.20,37.20 ,present ,12.61 ,53.40 ,
17/07/2021,16:40:00,22.58,-0.97,0.00,0.00,0.25,-3.81,-0.26,-0.13,4.20,36.00 ,present ,12.62 ,53.70 ,
17/07/2021,16:50:01,22.51,-1.03,0.00,0.00,0.25,-3.81,-0.37,-0.14,4.20,35.09 ,present ,12.61 ,53.40 ,
17/07/2021,17:00:01,22.40,-1.44,0.00,0.00,0.25,-3.81,-0.55,-0.19,4.20,34.30 ,present ,12.58 ,53.40 ,
17/07/2021,17:10:00,22.21,-1.45,0.00,0.00,0.25,-3.81,-0.70,-0.19,4.20,33.70 ,present ,12.58 ,53.10 ,
17/07/2021,17:20:01,21.99,-1.40,0.00,0.00,0.25,-3.81,-0.60,-0.19,4.20,33.20 ,present ,12.61 ,52.80 ,
17/07/2021,17:30:00,21.89,-1.21,0.00,0.00,0.25,-3.81,-0.38,-0.16,4.20,33.09 ,present ,12.61 ,52.80 ,
17/07/2021,17:40:00,21.81,-1.11,0.00,0.00,0.25,-3.81,-0.36,-0.15,4.20,32.50 ,present ,12.61 ,52.80 ,
17/07/2021,17:50:01,21.74,-1.02,0.00,0.00,0.25,-3.81,-0.38,-0.13,4.20,32.40 ,present ,12.58 ,53.10 ,
17/07/2021,18:00:00,21.69,-0.98,0.00,0.00,0.25,-3.81,-0.32,-0.13,4.20,32.30 ,present ,12.61 ,53.10 ,
17/07/2021,18:10:00,21.67,-0.92,0.00,0.00,0.25,-3.81,-0.31,-0.12,4.20,32.30 ,present ,12.58 ,53.10 ,
17/07/2021,18:20:01,21.61,-1.01,0.00,0.00,0.25,-3.81,-0.31,-0.13,4.20,32.20 ,present ,12.61 ,52.80 ,
17/07/2021,18:30:00,21.53,-1.07,0.00,0.00,0.25,-3.81,-0.41,-0.14,4.20,32.09 ,present ,12.58 ,53.10 ,
17/07/2021,18:40:01,21.52,-0.91,0.00,0.00,0.25,-3.81,-0.32,-0.12,4.20,32.00 ,present ,12.61 ,52.50 ,
17/07/2021,18:50:00,21.53,-0.74,0.00,0.00,0.25,-3.81,-0.14,-0.10,4.20,32.00 ,present ,12.57 ,52.80 ,
17/07/2021,19:00:00,21.48,-1.19,0.00,0.00,0.25,-3.81,-0.46,-0.16,4.20,31.90 ,present ,12.61 ,52.80 ,
17/07/2021,19:10:01,21.30,-1.29,0.00,0.00,0.25,-3.81,-0.61,-0.17,4.20,31.90 ,present ,12.61 ,52.80 ,
17/07/2021,19:20:00,21.13,-1.67,0.00,0.00,0.25,-3.81,-0.79,-0.22,4.20,31.30 ,present ,12.57 ,52.50 ,
17/07/2021,19:30:00,20.81,-1.98,0.00,0.00,0.25,-3.81,-0.97,-0.27,4.20,30.90 ,present ,12.61 ,53.10 ,
17/07/2021,19:40:00,20.51,-1.83,0.00,0.00,0.25,-3.81,-0.91,-0.25,4.20,30.00 ,present ,12.57 ,52.80 ,
17/07/2021,19:50:00,20.27,-1.72,0.00,0.00,0.25,-3.81,-0.81,-0.23,4.20,29.70 ,present ,12.57 ,52.50 ,
17/07/2021,20:00:00,20.06,-1.56,0.00,0.00,0.25,-3.81,-0.74,-0.21,4.20,29.50 ,present ,12.60 ,52.20 ,
17/07/2021,20:10:00,19.89,-1.63,0.00,0.00,0.25,-3.81,-0.79,-0.22,4.20,29.30 ,present ,12.60 ,52.20 ,
17/07/2021,20:20:00,19.70,-1.68,0.00,0.00,0.25,-3.81,-0.85,-0.23,4.20,29.00 ,present ,12.61 ,52.80 ,
17/07/2021,20:30:00,19.50,-1.59,0.00,0.00,0.25,-3.81,-0.85,-0.21,4.20,28.70 ,present ,12.61 ,52.50 ,
17/07/2021,20:40:00,19.35,-1.37,0.00,0.00,0.25,-3.81,-0.65,-0.18,4.20,28.80 ,present ,12.61 ,52.80 ,
17/07/2021,20:50:01,19.25,-1.43,0.00,0.00,0.25,-3.81,-0.57,-0.19,4.20,28.50 ,present ,12.60 ,52.20 ,
17/07/2021,21:00:01,19.11,-1.44,0.00,0.00,0.25,-3.81,-0.61,-0.19,4.20,27.90 ,present ,12.57 ,52.20 ,
17/07/2021,21:10:01,18.96,-1.45,0.00,0.00,0.25,-3.81,-0.65,-0.20,4.20,27.80 ,present ,12.57 ,52.80 ,
17/07/2021,21:20:01,18.84,-1.35,0.00,0.00,0.25,-3.81,-0.63,-0.18,4.20,27.70 ,present ,12.60 ,51.90 ,
17/07/2021,21:30:00,18.69,-1.38,0.00,0.00,0.25,-3.81,-0.66,-0.19,4.20,27.60 ,present ,12.57 ,52.20 ,
17/07/2021,21:40:01,18.59,-1.44,0.00,0.00,0.25,-3.81,-0.66,-0.19,4.20,27.20 ,present ,12.60 ,52.20 ,
17/07/2021,21:50:01,18.34,-1.78,0.00,0.00,0.25,-3.81,-0.88,-0.24,4.20,27.00 ,present ,12.60 ,51.90 ,
17/07/2021,22:00:01,18.17,-1.45,0.00,0.00,0.25,-3.81,-0.71,-0.20,4.20,26.70 ,present ,12.60 ,51.90 ,
17/07/2021,22:10:01,18.02,-1.52,0.00,0.00,0.25,-3.81,-0.81,-0.21,4.20,26.80 ,present ,12.57 ,52.50 ,
17/07/2021,22:20:00,17.86,-1.35,0.00,0.00,0.25,-3.81,-0.62,-0.18,4.20,26.50 ,present ,12.61 ,52.50 ,
17/07/2021,22:30:01,17.71,-1.47,0.00,0.00,0.25,-3.81,-0.68,-0.20,4.20,26.40 ,present ,12.64 ,52.50 ,
17/07/2021,22:40:01,17.59,-1.34,0.00,0.00,0.25,-3.81,-0.65,-0.18,4.20,26.40 ,present ,12.61 ,52.50 ,
17/07/2021,22:50:00,17.45,-1.43,0.00,0.00,0.25,-3.81,-0.77,-0.19,4.20,26.00 ,present ,12.57 ,52.50 ,
17/07/2021,23:00:01,17.32,-1.33,0.00,0.00,0.25,-3.81,-0.67,-0.18,4.20,26.10 ,present ,12.60 ,52.20 ,
17/07/2021,23:10:00,17.17,-1.38,0.00,0.00,0.25,-3.81,-0.60,-0.19,4.20,26.00 ,present ,12.57 ,52.50 ,
17/07/2021,23:20:01,17.04,-1.32,0.00,0.00,0.25,-3.81,-0.58,-0.18,4.20,25.80 ,present ,12.60 ,51.90 ,
17/07/2021,23:30:01,16.96,-1.17,0.00,0.00,0.25,-3.81,-0.57,-0.16,4.20,25.90 ,present ,12.60 ,51.90 ,
17/07/2021,23:40:00,16.90,-1.09,0.00,0.00,0.25,-3.81,-0.36,-0.15,4.20,25.60 ,present ,12.61 ,52.50 ,
17/07/2021,23:50:01,16.84,-1.11,0.00,0.00,0.25,-3.81,-0.59,-0.15,4.20,25.70 ,present ,12.60 ,51.90 ,
18/07/2021,00:00:00,16.66,-1.58,0.00,0.00,0.25,-3.81,-0.54,-0.22,4.20,25.60 ,present ,12.60 ,51.90 ,
18/07/2021,00:10:00,16.52,-1.31,0.00,0.00,0.25,-3.81,-0.49,-0.18,4.20,25.40 ,present ,12.60 ,52.20 ,
18/07/2021,00:20:01,16.37,-1.42,0.00,0.00,0.25,-3.81,-0.52,-0.19,4.20,25.60 ,present ,12.60 ,52.20 ,
18/07/2021,00:30:00,16.26,-1.11,0.00,0.00,0.25,-3.81,-0.56,-0.15,4.20,25.30 ,present ,12.60 ,51.90 ,
18/07/2021,00:40:00,16.14,-1.31,0.00,0.00,0.25,-3.81,-0.54,-0.18,4.20,25.00 ,present ,12.64 ,51.90 ,
18/07/2021,00:50:01,16.02,-1.13,0.00,0.00,0.25,-3.81,-0.43,-0.15,4.20,24.50 ,present ,12.60 ,51.60 ,
18/07/2021,01:00:00,15.95,-1.13,0.00,0.00,0.25,-3.81,-0.55,-0.15,4.20,24.90 ,present ,12.60 ,51.60 ,
18/07/2021,01:10:00,15.89,-0.98,0.00,0.00,0.25,-3.81,-0.30,-0.13,4.20,24.70 ,present ,12.60 ,51.90 ,
18/07/2021,01:20:00,15.80,-1.00,0.00,0.00,0.25,-3.81,-0.50,-0.14,4.20,24.90 ,present ,12.60 ,52.20 ,
18/07/2021,01:30:00,15.76,-0.98,0.00,0.00,0.25,-3.81,-0.27,-0.13,4.20,24.60 ,present ,12.60 ,51.90 ,
18/07/2021,01:40:00,15.68,-1.09,0.00,0.00,0.25,-3.81,-0.26,-0.15,4.20,24.60 ,present ,12.60 ,52.20 ,
18/07/2021,01:50:00,15.56,-1.18,0.00,0.00,0.25,-3.81,-0.42,-0.16,4.20,24.60 ,present ,12.60 ,52.20 ,
18/07/2021,02:00:00,15.51,-0.93,0.00,0.00,0.25,-3.81,-0.37,-0.13,4.20,24.70 ,present ,12.60 ,51.90 ,
18/07/2021,02:10:00,15.47,-1.03,0.00,0.00,0.25,-3.81,-0.29,-0.14,4.20,24.40 ,present ,12.60 ,51.60 ,
18/07/2021,02:20:00,15.37,-1.02,0.00,0.00,0.25,-3.81,-0.38,-0.14,4.20,24.20 ,present ,12.60 ,51.60 ,
18/07/2021,02:30:01,15.31,-0.94,0.00,0.00,0.25,-3.81,-0.32,-0.13,4.20,24.30 ,present ,12.56 ,51.60 ,
18/07/2021,02:40:01,15.24,-0.99,0.00,0.00,0.25,-3.81,-0.29,-0.13,4.20,24.40 ,present ,12.60 ,52.20 ,
18/07/2021,02:50:01,15.20,-0.83,0.00,0.00,0.25,-3.81,-0.29,-0.11,4.20,24.20 ,present ,12.60 ,51.90 ,
18/07/2021,03:00:01,15.15,-1.02,0.00,0.00,0.25,-3.81,-0.29,-0.14,4.20,24.20 ,present ,12.56 ,51.60 ,
18/07/2021,03:10:01,15.08,-0.88,0.00,0.00,0.25,-3.81,-0.25,-0.12,4.20,24.10 ,present ,12.60 ,52.20 ,
18/07/2021,03:20:01,15.05,-0.93,0.00,0.00,0.25,-3.81,-0.18,-0.13,4.20,24.30 ,present ,12.60 ,52.20 ,
18/07/2021,03:30:01,14.98,-0.91,0.00,0.00,0.25,-3.81,-0.32,-0.12,4.20,24.00 ,present ,12.60 ,51.60 ,
18/07/2021,03:40:01,14.96,-0.75,0.00,0.00,0.25,-3.81,-0.23,-0.10,4.20,24.30 ,present ,12.60 ,51.60 ,
18/07/2021,03:50:01,14.87,-0.91,0.00,0.00,0.25,-3.81,-0.34,-0.12,4.20,24.00 ,present ,12.60 ,51.90 ,
